ts,uid,id.orig_h,id.resp_h,id.resp_p,service,duration,orig_bytes,resp_bytes,resp_pkts,resp_ip_bytes
1538493857,CFkCYv4mmzzmdKivh,0,10,123,1,0.032981,48,48,1,76
1538493913,CFdHqHF5md2tPUd57,0,4,123,1,0.002744,48,48,1,76
1538493979,C6bcMyEHcwOW6OH08,0,4,123,1,0.111183,48,48,1,76
1538493994,ChcLtc1UVOgysHfVS6,0,10,123,1,0.009492,48,48,1,76
1538494043,CVMynpJmJjYD92q21,0,4,123,1,0.002747,48,48,1,76
1538494123,C0rFV34EsgDcNKMOdf,0,0,53,0,0.000497,45,45,1,73
1538494113,Csgw0vmhd9mEj6ua9,0,0,53,0,5.005401,78,0,0,0
1538494123,CmRdrr2qE2YN2HbX17,0,0,53,0,0.0005,45,45,1,73
1538494109,CSYMPl4tTf3fnqJHZ1,0,4,123,1,0.192385,48,48,1,76
1538494172,CuCU5AGmIIwTq9nNi,0,0,53,0,0.000497,45,45,1,73
1538494162,CGBel13GoAF70tW331,0,0,53,0,5.005399,78,0,0,0
1538494172,CDxkMN3sbERM9XS4o8,0,0,53,0,0.00075,45,45,1,73
1538494126,CMkDw63ErzKwHCrm04,0,10,123,1,0.007745,48,48,1,76
1538494182,Cl0qkH2Pw2KjKisaVe,0,0,53,0,0.203129,45,45,1,73
1538494172,CdyOSt3NvMT7u00Mgh,0,0,53,0,5.005406,78,0,0,0
1538494182,Cx2vhM3g7zOmdMoepe,0,0,53,0,0.00075,45,45,1,73
1538494192,ChUx1I1LNwi3eWJsYi,0,0,53,0,0.000497,45,45,1,73
1538494182,CO2OAF1JVMJhYOS9i8,0,0,53,0,5.005402,78,0,0,0
1538494192,CKSGqC2li1Pfu283lb,0,0,53,0,0.000749,45,45,1,73
1538494173,CM7weD3tFo6EVeKh83,0,4,123,1,0.136421,48,48,1,76
1538494236,CfZA9f3au3OaHDTPHj,0,0,53,0,0.000496,45,45,1,73
1538494226,CBCreR2DHqElEI02L2,0,0,53,0,5.005401,78,0,0,0
1538494236,Cekq5c2uvf5t1gkuQf,0,0,53,0,0.000749,45,45,1,73
1538494236,CwHD232c9JAtMTyD2j,0,0,53,0,5.07736,78,103,1,131
1538494246,CMygdSBBfaTqNvcf4,0,0,53,0,5.005401,78,0,0,0
1538494256,CpzFk81BnO31Ch6ECe,0,0,53,0,0.000481,45,45,1,73
1538494256,CczONu4dZEt5hxKUfd,0,0,53,0,0.000498,45,45,1,73
1538494239,C9Vl152tFvYOIAnyQa,0,4,123,1,0.025485,48,48,1,76
1538494303,CdZQ9IAxRaZeYixQ2,0,0,53,0,0.031731,45,45,1,73
1538494293,CDPLR11rALSMufRMV5,0,0,53,0,5.001151,78,0,0,0
1538494303,Cb5wCXym4ARJ8CCz4,0,0,53,0,0.003998,45,45,1,73
1538494259,CipLWM1kfymON1KvA4,0,10,123,1,0.062473,48,48,1,76
1538494304,Cd30jf4ZOHmM7Tk345,0,4,123,1,0.002749,48,48,1,76
1538494294,CUeCES1m9Oza8HHZnh,0,7,123,1,9.958568,288,288,6,456
1538494246,C3bxPa2Hlw7DNxyGEf,0,14,123,1,68.976977,384,384,8,608
1538494371,C5zwzo3zaNLVJUJBU1,0,4,123,1,0.003495,48,48,1,76
1538494381,CZeQ3E2fEj91hQSmy5,0,14,123,1,0.006481,48,48,1,76
1538494393,CJ3cTe2HeWcrEKIse4,0,10,123,1,0.057708,48,48,1,76
1538494429,C6M9hv4clTOA1KrvLj,0,7,123,1,0.00574,48,48,1,76
1538494436,CTw3vB30mTNSU3dm23,0,4,123,1,0.002747,48,48,1,76
1538494500,CQJiu14rChzsHCenIa,0,4,123,1,0.002747,48,48,1,76
1538494511,CC146a3UK0qKmLjU7h,0,14,123,1,0.069961,48,48,1,76
1538494521,C0uhlF4Xv5Jp01ABG,0,10,123,1,0.079956,48,48,1,76
1538494565,CF3eNu20tJ87NKn3wi,0,7,123,1,0.005747,48,48,1,76
1538494567,CvJ5DJ2gQPUjHu6xxh,0,4,123,1,0.002747,48,48,1,76
1538494618,CypwK5LJBCBgTUf1i,0,5,123,1,10.019293,288,288,6,456
1538494634,CZgW6X36shfYoKuyn6,0,4,123,1,0.002996,48,48,1,76
1538494648,ClDa3V2Lp5Xc7hRYI4,0,14,123,1,0.083455,48,48,1,76
1538494654,CegLpB4nEQo5QU98Fk,0,10,123,1,0.007495,48,48,1,76
1538494696,C2EUuV1S9i3I38Luwe,0,7,123,1,0.006495,48,48,1,76
1538494701,CLo5QTva8lFxDe6bf,0,4,123,1,0.074956,48,48,1,76
1538494754,CmzGpg3YsMbX2GOuB,0,5,123,1,0.062214,48,48,1,76
1538494766,Cbhchn1j2UYLhAXlej,0,4,123,1,0.003489,48,48,1,76
1538494780,Cb83Tl1bqGeg9dNZM8,0,14,123,1,0.320328,48,48,1,76
1538494783,CBHnWn2G7HxtQ6GNL9,0,10,123,1,0.01,48,48,1,76
1538494830,Cwe2Fm3wQCcYHkvwJg,0,7,123,1,0.006237,48,48,1,76
1538494830,CWAu9E4V8RWwHDzEQi,0,4,123,1,0.002749,48,48,1,76
1538494886,CdK64a3AnjWdLMaQ03,0,5,123,1,0.058711,48,48,1,76
1538494894,Ccxe6L1X58nIlkqu0d,0,4,123,1,0.002731,48,48,1,76
1538494914,CiNJRy4GhKuuF49c6g,0,14,123,1,0.006745,48,48,1,76
1538494914,C5AmqE4mNAGbRHPDTl,0,10,123,1,0.007995,48,48,1,76
1538494958,CHfjXm34LctcmNti34,0,4,123,1,0.002495,48,48,1,76
1538494961,CJxckxfHGVgEXnjhh,0,7,123,1,0.005746,48,48,1,76
1538495018,CSycgh3SFn52mUFcj5,0,5,123,1,0.002245,48,48,1,76
1538495024,CMCXvG4Phha9wReA1b,0,4,123,1,0.085203,48,48,1,76
1538495048,CETz804IljBzWGpTak,0,10,123,1,0.007993,48,48,1,76
1538495050,CvuRwyS3WB3Gn4nhi,0,14,123,1,0.006244,48,48,1,76
1538495089,Csuclg1DEx5upBehfi,0,4,123,1,0.032984,48,48,1,76
1538495095,Cns45k4IjJLrMw0heh,0,7,123,1,0.005744,48,48,1,76
1538495150,CBb6cs3cnyJsCPPFgj,0,5,123,1,0.002497,48,48,1,76
1538495156,CxxRM72ZFzDZTaoDs4,0,4,123,1,0.128185,48,48,1,76
1538495178,C8J1Au2dpVrfCX9104,0,10,123,1,0.035474,48,48,1,76
1538495185,CEnpRS2vwrAaacgpel,0,14,123,1,0.141427,48,48,1,76
1538495220,CYNoRlqdxApOHym9g,0,4,123,1,0.002737,48,48,1,76
1538495226,CYQix6FSHF4tQRV1j,0,7,123,1,0.00548,48,48,1,76
1538495284,Chz63r2MNJC0uutEg5,0,5,123,1,0.078207,48,48,1,76
1538495286,CsNOat2qAEJM0jAep2,0,4,123,1,0.072454,48,48,1,76
1538495306,CYIXpA3jVsYkdjb4a8,0,10,123,1,0.047741,48,48,1,76
1538495298,CSnERe2UB7C5qHwJcb,0,9,123,1,10.106525,288,288,6,456
1538495315,CoG7bv2pBATtTnkc2b,0,14,123,1,0.006978,48,48,1,76
1538495353,CDdA334aEeVSiAKNCb,0,4,123,1,0.003237,48,48,1,76
1538495357,CEk7GRxV4iTNPKR1j,0,7,123,1,0.007226,48,48,1,76
1538495415,C6sHYCZyZojP5P4v8,0,5,123,1,0.002742,48,48,1,76
1538495420,CIBXO21ejH92bwN8jb,0,4,123,1,0.188646,48,48,1,76
1538495439,CnWE7v2T2czweEd6k4,0,10,123,1,0.008244,48,48,1,76
1538495450,CNYxqQ11o4KOJGcEs9,0,14,123,1,0.099439,48,48,1,76
1538495487,Cv197KfSpLYihoWE7,0,4,123,1,0.002745,48,48,1,76
1538495492,CxboWg3QLXQGPabM9e,0,7,123,1,0.031981,48,48,1,76
1538495547,C1a70F1SsVLwuQf4l4,0,5,123,1,0.005996,48,48,1,76
1538495551,C7srB64QpmHWPprsJa,0,4,123,1,0.128423,48,48,1,76
1538495569,C5QsfD4qSgRyqMdbB3,0,10,123,1,0.028728,48,48,1,76
1538495583,CyKPD21KuRB7Coj6xj,0,14,123,1,0.006243,48,48,1,76
1538495617,CXZy2p1vxPc9hEXwfj,0,4,123,1,0.002746,48,48,1,76
1538495626,CLoMMT1nZN2hkVp23,0,7,123,1,0.005741,48,48,1,76
1538495679,C5Cetv4CMlkmLfcu3,0,5,123,1,0.002246,48,48,1,76
1538495683,C4qoUr2ewCwDPPSrLg,0,4,123,1,0.002748,48,48,1,76
1538495703,CetG1b1zpP7LQUdwk8,0,10,123,1,0.008227,48,48,1,76
1538495712,CuJocK32dOm1Qa0Lcb,0,14,123,1,0.00623,48,48,1,76
1538495748,C1Ikal15p8jIZe1Pta,0,4,123,1,0.018241,48,48,1,76
1538495759,C6xnhH3q5xot4AwWPl,0,7,123,1,0.077954,48,48,1,76
1538495811,CrD5dz17vU9aJNnoh,0,5,123,1,0.00323,48,48,1,76
1538495812,Ca4LV64FLZEau23vWc,0,4,123,1,0.00273,48,48,1,76
1538495832,CZ5cGQOWmiyEkhOPa,0,10,123,1,0.023736,48,48,1,76
1538495840,CzTg6K31QfrQ7a2ITb,0,14,123,1,0.028983,48,48,1,76
1538495879,CxE4km4an6gppA2fB4,0,4,123,1,0.002747,48,48,1,76
1538495893,CxOX1r1g03TvRhTFS7,0,7,123,1,0.16066,48,48,1,76
1538495939,CMGMve3OA5PJ84ieBk,0,5,123,1,0.076954,48,48,1,76
1538495945,CwHVTA2E1F62K9dsDj,0,4,123,1,0.003247,48,48,1,76
1538496010,CLE65t377UJrAqw7Mf,0,4,123,1,0.003743,48,48,1,76
1538496076,CFUJz313SepdsUq3I,0,4,123,1,0.006746,48,48,1,76
1538496143,CrpyG6et6ayvVAFwk,0,4,123,1,0.003493,48,48,1,76
1538496207,Cn4SHf236zS13Iwwq1,0,4,123,1,0.006496,48,48,1,76
1538496271,C8MYOR1sVJpklZd5J3,0,4,123,1,0.140438,48,48,1,76
1538496338,CYQooj2wdLSZUGQyRe,0,4,123,1,0.002743,48,48,1,76
1538496402,C0NORCQXMY9oNCpak,0,4,123,1,0.050721,48,48,1,76
1538496467,CKO2kt3qPLJAnBNmv7,0,4,123,1,0.002747,48,48,1,76
1538496531,CeU1WG1Df96tXXT679,0,4,123,1,0.003246,48,48,1,76
1538496597,CKOWQq1wKvBsgtWLbl,0,4,123,1,0.002748,48,48,1,76
1538496664,COfLWq23EQNphEMQJa,0,4,123,1,0.00273,48,48,1,76
1538496728,CD9djx45ZQPP9Y1zjg,0,4,123,1,0.002737,48,48,1,76
1538496794,CgRxId3mSmcSFTGUNh,0,4,123,1,0.149165,48,48,1,76
1538496859,CKRjHBpqahVNRxNFb,0,4,123,1,0.002745,48,48,1,76
1538496924,C32t5x22XXqt4XLXG1,0,4,123,1,0.002496,48,48,1,76
1538496991,C1hMMV1GpbtCOAO2Mk,0,4,123,1,0.002495,48,48,1,76
1538497057,CTooKs1Adba51z5vGb,0,4,123,1,0.050466,48,48,1,76
1538497123,Cmflsq2FaceJvrbMZk,0,4,123,1,0.002994,48,48,1,76
1538497189,CnQK5TYoLmtiHFhT6,0,4,123,1,0.002985,48,48,1,76
1538497200,CJzv3XjRAd4wgyCq1,0,7,123,1,0.00573,48,48,1,76
1538497254,C7BFre2sWU7y01UiLk,0,4,123,1,0.002996,48,48,1,76
1538497321,CR52qu19H1S2fGpA3l,0,4,123,1,0.002745,48,48,1,76
1538497388,CHkvGGCZgwLzPDWbc,0,4,123,1,0.002747,48,48,1,76
1538497453,CGPDqo0t4O6PgZGjf,0,4,123,1,0.010242,48,48,1,76
1538497520,CzDchp1fOVtrUFb491,0,4,123,1,0.002496,48,48,1,76
1538497586,CqZZsVkQy2ld5Urp1,0,4,123,1,0.050471,48,48,1,76
1538497650,CtpTFN39BTMUvHXm76,0,4,123,1,0.010512,48,48,1,76
1538497716,CNraAW1lMUNE5RM6o4,0,4,123,1,0.002493,48,48,1,76
1538497780,Cm41F82ybukyiml06,0,4,123,1,0.00323,48,48,1,76
1538497845,CAD5PSvgDZkdcCMee,0,4,123,1,0.025976,48,48,1,76
1538497909,CawLyvQqbWY8UpXIb,0,4,123,1,0.002493,48,48,1,76
1538497973,CKTt741VkaLRcjoby8,0,4,123,1,0.002495,48,48,1,76
1538498039,CKrwMV1XUzDAoWC9q7,0,4,123,1,0.305326,48,48,1,76
1538498106,Cnicah402379kp67u2,0,4,123,1,0.021253,48,48,1,76
1538498171,CPa8ww14R84GJQOFg,0,4,123,1,0.064216,48,48,1,76
1538498238,C3tqJa3LQcuaTvWrSa,0,4,123,1,0.251117,48,48,1,76
1538498302,CwMppz4btpbnVeQqrg,0,4,123,1,0.002491,48,48,1,76
1538498366,C9vBWU2QDLe2kFc75e,0,4,123,1,0.003496,48,48,1,76
1538498432,CSd1Qi1aeonTHjmTn2,0,4,123,1,0.002745,48,48,1,76
1538498496,CsDWKo1PalMMAyEfJ,0,4,123,1,0.002996,48,48,1,76
1538498560,CZHExt45blWiWEa93j,0,4,123,1,0.002746,48,48,1,76
1538498627,CRDhLUg11LhGu2Dyf,0,4,123,1,0.002748,48,48,1,76
1538498692,CY5c7b1aeJbpY4cSai,0,4,123,1,0.072717,48,48,1,76
1538498758,CWujBh2WUovnlq3iR8,0,4,123,1,0.082453,48,48,1,76
1538498823,CghPJn14DYKRadkJvk,0,4,123,1,0.003243,48,48,1,76
1538498890,CsoUdtpx7Q4HjNkd3,0,4,123,1,0.29308,48,48,1,76
1538498955,Cr5r0J14PGjkFlMIBf,0,4,123,1,0.013241,48,48,1,76
1538499021,CIHhxq4IvrqlY8956l,0,4,123,1,0.003746,48,48,1,76
1538499088,CeNssP1kbG8CFADmq3,0,4,123,1,0.002737,48,48,1,76
1538499153,CQ70jI1ogjDxGV0Qdb,0,4,123,1,0.002986,48,48,1,76
1538499217,Corb6j3Zt7WKYdrLfe,0,4,123,1,0.002739,48,48,1,76
1538499282,CsqLa6P3DKwJV1wOb,0,4,123,1,0.010993,48,48,1,76
1538499349,CCHR3fQt4Cj2wQZDf,0,4,123,1,0.013741,48,48,1,76
1538499378,ChySsx159hrGWxpcpj,0,5,123,1,9.958068,288,288,6,456
1538499413,CbAYDn06TZZKgFpUe,0,4,123,1,0.044724,48,48,1,76
1538499477,CS36Da3tfbkPhytZ4h,0,4,123,1,0.031482,48,48,1,76
1538499543,CHhAjO1DkgVulucCBa,0,4,123,1,0.002733,48,48,1,76
1538499610,C3O5Hs1LqedAZr7o8l,0,4,123,1,0.002737,48,48,1,76
1538499675,CPTTr04LwTvCPbDkK7,0,4,123,1,0.002732,48,48,1,76
1538499742,CuUNGo1sf3FQPq4T0a,0,4,123,1,0.002995,48,48,1,76
1538499806,CkLGwU3DLty35mRwS8,0,4,123,1,0.002992,48,48,1,76
1538499872,C3Hqc21Glkrjhepat5,0,4,123,1,0.097444,48,48,1,76
1538499911,CXglZG1YDoM6QoCoPa,0,5,123,1,0.002497,48,48,1,76
1538499936,CtEShZ3zySthjkPzO6,0,4,123,1,0.187395,48,48,1,76
1538500000,CmLVCpmB4JURIrhSd,0,4,123,1,0.002994,48,48,1,76
1538500064,CvImOZ9WarsYBYJH3,0,4,123,1,0.002745,48,48,1,76
1538500129,CaxB01QYwZS73irwa,0,4,123,1,0.002488,48,48,1,76
1538500196,Cdndn2NJZlfedT3y9,0,4,123,1,0.002748,48,48,1,76
1538500261,C34daf4evuWNw6Dwb,0,4,123,1,0.002748,48,48,1,76
1538500326,Co7cpJwjit8IbY0Gi,0,4,123,1,0.077453,48,48,1,76
1538500391,CKFJnYM04g7nwTNzf,0,4,123,1,0.010243,48,48,1,76
1538500396,CDMU2EC7occCe1oCf,0,7,123,1,0.005743,48,48,1,76
1538500425,CdMqdS1jzAxtv7R0Jg,0,5,123,1,0.002498,48,48,1,76
1538500458,C3an7i2j23Ylw2oKVj,0,4,123,1,0.186646,48,48,1,76
1538500522,CDJKPb3iPrZSJ1iKtd,0,4,123,1,0.225621,48,48,1,76
1538500588,Cb9ynP22LsRx88r1w,0,4,123,1,0.004736,48,48,1,76
1538500655,CJ7gG12WjgrqbdcGZ5,0,4,123,1,0.002729,48,48,1,76
1538500719,CYxajb3Ugf2khzhNs1,0,4,123,1,0.002745,48,48,1,76
1538500784,CrbUcZoqP61IEOW6f,0,4,123,1,0.187388,48,48,1,76
1538500850,CQYqfb1NM2QjOGrvjl,0,4,123,1,0.002495,48,48,1,76
1538500917,CqnCa324fYCKPHk081,0,4,123,1,0.030477,48,48,1,76
1538500983,CkBlb12HFGhztMp1r9,0,4,123,1,0.002981,48,48,1,76
1538501048,CnxuzN1yvH1rkuXe03,0,4,123,1,0.100944,48,48,1,76
1538501114,CY1yg31GvpsDSaYKRb,0,4,123,1,0.013992,48,48,1,76
1538501178,CWPzo83JeI4n9MLFP7,0,4,123,1,0.002746,48,48,1,76
1538501177,Ct49rhn5qw0qORRf1,0,14,123,1,9.968313,288,288,6,456
1538501243,CuiFcY11lUH3hBEGf9,0,4,123,1,0.002747,48,48,1,76
1538501310,Ck22Lz15zcBnPJ27Sg,0,4,123,1,0.075965,48,48,1,76
1538501377,COFVVt35T68Eygx6df,0,4,123,1,0.002745,48,48,1,76
1538501433,CeNBXy17yF7fZRnEK1,0,7,123,1,0.007492,48,48,1,76
1538501442,CORxKz2scuPoqrdT57,0,4,123,1,0.002747,48,48,1,76
1538501508,CTpX1E3GYsN3dTcg67,0,4,123,1,0.060975,48,48,1,76
1538501573,CLIoZH3ZJRbQVwRGac,0,4,123,1,0.061216,48,48,1,76
1538501639,CfQYFw3RCX4bIBQFdh,0,4,123,1,0.002995,48,48,1,76
1538501704,CvIVan1uAYfXZWX5Cl,0,4,123,1,0.142171,48,48,1,76
1538501771,C0X18XJk9Ym6x3xS3,0,4,123,1,0.188887,48,48,1,76
1538501837,CrkkCU1zrKRDXeE9qj,0,4,123,1,0.038229,48,48,1,76
1538501904,C73RMo4c6N10MAsWA9,0,4,123,1,0.002738,48,48,1,76
1538501968,Cmh9LE3L3asypnCK05,0,4,123,1,0.002731,48,48,1,76
1538501998,CtDUXC1uOUrDG19IW1,0,5,123,1,0.002988,48,48,1,76
1538502033,CBbYLX3AvRfxjfGlJ2,0,4,123,1,0.050718,48,48,1,76
1538502097,CCJNMD4dtup9GKWfS9,0,4,123,1,0.002736,48,48,1,76
1538502162,CMX8HN3zK0DpPwySQh,0,4,123,1,0.002748,48,48,1,76
1538502226,CTTHkp2nhnKWCuCu89,0,4,123,1,0.004245,48,48,1,76
1538502217,Ci7TSQ2eF7SU1CACN6,0,9,123,1,10.00304,288,288,6,456
1538502262,CsxiW011w9F4z8Zns,0,14,123,1,0.006491,48,48,1,76
1538502293,CxTpYk4X4vY4jPH24e,0,4,123,1,0.079706,48,48,1,76
1538502357,CApPPD4RBJ7HFtROK7,0,4,123,1,0.002746,48,48,1,76
1538502423,CxhUf33rnL1PclCXSa,0,4,123,1,0.002751,48,48,1,76
1538502487,CsFfhgxhWXs1HGmng,0,4,123,1,0.076203,48,48,1,76
1538502553,ChDjop38UNhSag5AE6,0,4,123,1,0.030984,48,48,1,76
1538502620,C5HI9B1NUshl1w5HUi,0,4,123,1,0.006994,48,48,1,76
1538502685,C2HGCvQBEK4KNRDD2,0,4,123,1,0.049721,48,48,1,76
1538502750,Cf5Cf04020Iiqatckc,0,4,123,1,0.002746,48,48,1,76
1538502816,CnKaG8HmbCyoBOtOh,0,4,123,1,0.002747,48,48,1,76
1538502882,CscM3s4xlo4jsSBBc4,0,4,123,1,0.002745,48,48,1,76
1538502947,CgkiJ54EgT6JfALun,0,4,123,1,0.002497,48,48,1,76
1538503011,CCmHvlM3soEFCLWMa,0,4,123,1,0.012751,48,48,1,76
1538503078,Cygkj45pqUrgAEs33,0,4,123,1,0.004996,48,48,1,76
1538503143,CBCz6Jt0QGcF2y4dd,0,4,123,1,0.002745,48,48,1,76
1538503209,CRjAu93wgq1kWZvpIh,0,4,123,1,0.016989,48,48,1,76
1538503273,CpEOyf2BndHaAdYSbb,0,7,123,1,0.005997,48,48,1,76
1538503273,CqEJg8MiWANhWPj4a,0,4,123,1,0.003749,48,48,1,76
1538503299,CNuPPg3mSGqBmGo2Ff,0,9,123,1,0.040223,48,48,1,76
1538503340,Czhed6xsAmxAkIm23,0,4,123,1,0.012238,48,48,1,76
1538503407,C4a3zC1V1QvHBL5v29,0,4,123,1,0.002487,48,48,1,76
1538503472,CQO3Pl3nUnbhKeXZgh,0,4,123,1,0.002745,48,48,1,76
1538503533,CkOAbbaZtoTWyyUhj,0,7,123,1,0.005737,48,48,1,76
1538503537,CxKnhm1aVvwHJk15bg,0,4,123,1,0.004231,48,48,1,76
1538503573,C1RSjU3c0RlJ11ls77,0,10,123,1,9.969813,288,288,6,456
1538503584,CkNWIz34RXHId9ozf,0,5,123,1,0.002746,48,48,1,76
1538503602,CgSJpP32fbpJjbwgDg,0,4,123,1,0.002738,48,48,1,76
1538503669,CdY4US3pnSlpk0iYye,0,4,123,1,0.003245,48,48,1,76
1538503733,CH10CuhQ5l6KVlXNl,0,4,123,1,0.11794,48,48,1,76
1538503800,C80EF52vnv4gl9PU4e,0,4,123,1,0.018987,48,48,1,76
1538503867,CUPBxK57ny7scwgcc,0,4,123,1,0.006731,48,48,1,76
1538503931,CZrZmb1FDrLUcGgj8,0,4,123,1,0.003248,48,48,1,76
1538503998,C7kjxv3C7viqjHrR1h,0,4,123,1,0.060217,48,48,1,76
1538504064,CrxX8K1XTDe1pAPl8g,0,4,123,1,0.003246,48,48,1,76
1538504100,CGyLyXUTroyJ7oZL9,0,9,123,1,0.029232,48,48,1,76
1538504130,Cp0p994syU3cNZnq43,0,4,123,1,0.082948,48,48,1,76
1538504195,CNQmIc1HEE6fPm3iKa,0,4,123,1,0.005246,48,48,1,76
1538504259,CGhYH7tyqYGbQhnzj,0,4,123,1,0.002745,48,48,1,76
1538504324,C1AZuL1YLaLdN5SnDc,0,4,123,1,0.136922,48,48,1,76
1538504388,CXRWyF2160CZBImB51,0,4,123,1,0.002988,48,48,1,76
1538504453,CBFrIA3dI6CdzDrref,0,4,123,1,0.07496,48,48,1,76
1538504517,CLti3l4tbwLS3ypeBk,0,4,123,1,0.002746,48,48,1,76
1538504581,CgRfuf2fUpb2l5b45a,0,4,123,1,0.060964,48,48,1,76
1538504636,CBtYr41QEmEMdJMnKa,0,14,123,1,9.966559,288,288,6,456
1538504648,C2Ox0s3EdgNVVA68lk,0,4,123,1,0.011494,48,48,1,76
1538504713,CQqbVb3wzfO5YhXZlb,0,4,123,1,0.002994,48,48,1,76
1538504777,CciAf221UmHzKLglI8,0,4,123,1,0.002496,48,48,1,76
1538504842,CU8C8E14WALZiKVBYf,0,4,123,1,0.046974,48,48,1,76
1538504892,CoNXbQ3yLqezmPfgf1,0,5,123,1,0.002987,48,48,1,76
1538504909,C6JCgu2UTFi77rDnKh,0,4,123,1,0.004486,48,48,1,76
1538504976,CQVKl93GdXjt5PcYsd,0,4,123,1,0.005236,48,48,1,76
1538505040,CWy2vTubyp9OIBYSc,0,4,123,1,0.003496,48,48,1,76
1538505105,CH8Hes2vHTHvfPFk6,0,4,123,1,0.017239,48,48,1,76
1538505158,Ct88hc1h2Elry6Cgjg,0,9,123,1,0.050722,48,48,1,76
1538505170,ClhV4mIdtDtMVY30c,0,4,123,1,0.089456,48,48,1,76
1538505234,CHCFNFTL1GlDBR1Zk,0,4,123,1,0.03598,48,48,1,76
1538505300,C2qD893wooi0nQvK7k,0,4,123,1,0.002996,48,48,1,76
1538505364,CiqJtC3lqL34Nb9J8h,0,4,123,1,0.003732,48,48,1,76
1538505386,CnpTgF38R8p7KcxVF,0,7,123,1,0.005752,48,48,1,76
1538505429,Cd7HiR3R0qkdtjHta7,0,4,123,1,0.009978,48,48,1,76
1538505494,Ck4zBV7kLyVaeNM92,0,4,123,1,0.021737,48,48,1,76
1538505561,CsRqtO3Hsprhq7xtz2,0,4,123,1,0.002996,48,48,1,76
1538505627,CZA9OG29rpxcZuSyva,0,4,123,1,0.002745,48,48,1,76
1538505691,CA7Z2Q116buWLNoJUl,0,4,123,1,0.002996,48,48,1,76
1538505756,CVRdptpDOsBwcpuOg,0,4,123,1,0.012498,48,48,1,76
1538505822,CofhAu4C5P5iLYJc5i,0,4,123,1,0.002747,48,48,1,76
1538505886,C9xgju3ee97efagRug,0,4,123,1,0.019232,48,48,1,76
1538505953,C2rBxI6MbVDd1DXp3,0,4,123,1,0.004245,48,48,1,76
1538505972,CnNlER27psN4edeBsc,0,5,123,1,0.002497,48,48,1,76
1538506017,CPN0Vk4EMEXzWdCdCi,0,4,123,1,0.003497,48,48,1,76
1538506081,CUi7X61V72Q0fTEi93,0,4,123,1,0.002995,48,48,1,76
1538506146,CTs1MQ2p3DyCMYw9n8,0,4,123,1,0.027735,48,48,1,76
1538506213,CrxBZS3skjNxIzQG0b,0,4,123,1,0.048466,48,48,1,76
1538506277,C0YiEp2umy2RFt2RZ5,0,4,123,1,0.002741,48,48,1,76
1538506342,CSCVgV2EVMKvfK3Bf8,0,4,123,1,0.040226,48,48,1,76
1538506407,CPAfbv2khzTV11JrPc,0,4,123,1,0.003735,48,48,1,76
1538506473,CBPYNZ24MC511lVMJi,0,4,123,1,0.013743,48,48,1,76
1538506539,C9jpMgGOVrygqELOa,0,4,123,1,0.12868,48,48,1,76
1538506606,CKpCBq4GyNbMc1cgq5,0,4,123,1,0.002996,48,48,1,76
1538506671,CxDniunOzyzFGtQL7,0,4,123,1,0.003497,48,48,1,76
1538506737,CAjEaz27ryPM9qBONa,0,4,123,1,0.002988,48,48,1,76
1538506757,CfEHTl2F7rwQpuJWwl,0,14,123,1,0.006485,48,48,1,76
1538506803,CIU0bH0v60cIkCZZ5,0,4,123,1,0.003733,48,48,1,76
1538506867,C9jXY6qKXHnUHklZ2,0,4,123,1,0.044219,48,48,1,76
1538506933,CsSbUsnK8OlBdu9q3,0,4,123,1,0.003748,48,48,1,76
1538506998,CbNrmN4giSSO8Gm3k,0,4,123,1,0.033226,48,48,1,76
1538507062,CD1vL83HhNHrSrp2T,0,4,123,1,0.035224,48,48,1,76
1538507126,CSlHwi1vgc4F6YmO5g,0,4,123,1,0.013991,48,48,1,76
1538507192,CgeYng2D5kBXkZhHVa,0,4,123,1,0.038477,48,48,1,76
1538507258,C42vWK3sAD7G0GUEIb,0,4,123,1,0.002732,48,48,1,76
1538507280,CiRYpAQccNvpYDth,0,9,123,1,0.028968,48,48,1,76
1538507325,CmYcFR1znyb3kW9li6,0,4,123,1,0.012986,48,48,1,76
1538507389,CgObuYtV6qRyZjvO2,0,4,123,1,0.002999,48,48,1,76
1538507454,C6kRrrdI6e5mMwfxf,0,4,123,1,0.002996,48,48,1,76
1538507518,CoRUGd3CX0J735Gc19,0,4,123,1,0.002747,48,48,1,76
1538507585,ChNCeo1BKfqdhtEhZ5,0,4,123,1,0.003746,48,48,1,76
1538507650,CJ2CB31BIu32f1O3I3,0,4,123,1,0.05122,48,48,1,76
1538507715,CDAohc2HRhVlQ5p8kh,0,4,123,1,0.057968,48,48,1,76
1538507779,Ct8rjk33SbpaxljFGi,0,4,123,1,0.027482,48,48,1,76
1538507825,CqAZKL2HMRGEbaVl8a,0,14,123,1,0.006481,48,48,1,76
1538507843,CG5WwC3vhrjNeLan9i,0,4,123,1,0.002731,48,48,1,76
1538507907,C2xhhmY5R7gVNvsBe,0,4,123,1,0.041969,48,48,1,76
1538507972,CLuA8N3KaHVy771Jn1,0,4,123,1,0.014491,48,48,1,76
1538508039,CdzO3n0iZIWsq2xPd,0,4,123,1,0.232362,48,48,1,76
1538508059,Cu6pPX3SPTh1M5lirf,0,5,123,1,0.002497,48,48,1,76
