ts,uid,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,resp_pkts
1538597596,Cs6Poy4eHhRoibaie7,59.999754,96,0,1,1,2,0
1538597717,Ckeguu2MKrZaGtIpp2,0.000741,45,45,0,0,1,1
1538597707,CoPuCb1h9CavcvW8Y,5.005396,78,0,1,1,2,0
1538597717,C6b4i228SX3XOGpgj2,0.00075,45,45,0,0,1,1
1538597732,CQ9dPe1nGUT0dypbd7,0.000489,45,45,0,0,1,1
1538597722,CUkrgf3jAkN369kXfb,5.00515,78,0,1,1,2,0
1538597732,Chq3le0T3f8QWy0Fj,0.00075,45,45,0,0,1,1
1538597742,CEviYp6ZcQ9tlX1Q9,0.04197,45,45,0,0,1,1
1538597732,CK1xOx3EZYW0wuJ82i,5.005153,78,0,1,1,2,0
1538597742,Cw3fpd3KmYvHddjMHc,0.027741,45,45,0,0,1,1
1538597757,CvuPYZ2dGnMrx2q7sg,0.000741,45,45,0,0,1,1
1538597747,CUvERM3GgOXIxmq36g,5.005148,78,0,1,1,2,0
1538597757,Cwvotw4u0nowbAABHe,0.00075,45,45,0,0,1,1
1538597782,CyvW4q1CMMGeV70Kw7,0.006993,45,45,0,0,1,1
1538597772,CQ0M0Z2hOl20aARiZ3,5.005152,78,0,1,1,2,0
1538597782,CJMPIpWXbh08f2W47,0.000749,45,45,0,0,1,1
1538597799,Cv5MMb3EE0TH55XrJg,0.000741,45,45,0,0,1,1
1538597789,CE9Esh1dCHUyYMiSMj,5.005148,78,0,1,1,2,0
1538597799,ClQJfk4W0feUSqo7jl,0.000499,45,45,0,0,1,1
1538597809,CDWVQn4zWe06srLSL3,0.000736,45,45,0,0,1,1
1538597799,Cfj4n71Je5ZEKUzOGc,5.005151,78,0,1,1,2,0
1538597809,Czh8zm4F2s6IqMvRRc,0.0005,45,45,0,0,1,1
1538597822,Cf37kS3xRvpZijqul7,0.010742,45,45,0,0,1,1
1538597812,CMDgQ72Rxchvra4Yz5,5.005156,78,0,1,1,2,0
1538597822,C70HTK1FqzlDmD6agb,0.109189,45,45,0,0,1,1
1538597848,CyQPXm45fZ7ZV8lEqb,0.012235,45,45,0,0,1,1
1538597838,CJPDgC3bUhcSk3xoY4,5.005147,78,0,1,1,2,0
1538597848,CEVrh647ltdzJuJ5d6,0.000749,45,45,0,0,1,1
1538597865,CDzCaT1Wdp1IOnGWAi,0.000739,45,45,0,0,1,1
1538597855,CHyJD32QK32wHinzIa,5.005152,78,0,1,1,2,0
1538597865,C1w6yb1xhW6bo4CMO3,0.0005,45,45,0,0,1,1
1538597875,CsWn419lQrbUFKfY,0.000488,45,45,0,0,1,1
1538597865,Cc5fds3iDTd6y84Vze,5.005402,78,0,1,1,2,0
1538597875,CbKwnZ3jOQGbvTKUnc,0.000747,45,45,0,0,1,1
1538597888,CWbKcQ1SnTHa00nNXi,0.015488,45,45,0,0,1,1
1538597878,Chkinv4z1UpXxFevOk,5.005147,78,0,1,1,2,0
1538597888,CGqLFM3xgWD9EJXQH8,0.02348,45,45,0,0,1,1
1538597912,C9tYBI4PSyEnHbKbd,0.000741,45,45,0,0,1,1
1538597902,CyF44t1VPRxcX4Zq2d,5.005149,78,0,1,1,2,0
1538597912,CVokEk1tT4U9m4MBnj,0.000499,45,45,0,0,1,1
1538597931,Cc29lI34gOeQbRtdjh,0.000734,45,45,0,0,1,1
1538597921,C61K7dX8IjY4uyO1b,5.005145,78,0,1,1,2,0
1538597931,Cs5rnz4Cg5BVx8fMCh,0.000502,45,45,0,0,1,1
1538597941,C5STof3tnPhUsUOrxl,0.000485,45,45,0,0,1,1
1538597931,CFNvAtH8TfK6QWOu6,5.005165,78,0,1,1,2,0
1538597941,C168UP1KewwkpsWvJ8,0.00075,45,45,0,0,1,1
1538597950,CVRp5f3x8M14IeyCE5,0.0005,39,39,0,0,1,1
1538597945,CETcAF10XkRU2Ym089,5.086332,78,103,0,0,2,1
1538597978,C5PhQqNib6WxB8lu8,0.001496,45,45,0,0,1,1
1538597968,CibG1E3r2UL6lbImFf,5.005155,78,0,1,1,2,0
1538597978,CqwaR82SkjL1kLk8Wa,0.018739,45,45,0,0,1,1
1538597995,CGLQyX3iW3yBZd2zy5,0.000729,45,45,0,0,1,1
1538597985,CUNXAI2cOlPfoJ7hue,5.005144,78,0,1,1,2,0
1538597995,C1NVcjmSjIQBNFA6i,0.00075,45,45,0,0,1,1
1538598005,COw9BPNXborBUDcpb,0.083967,45,45,0,0,1,1
1538597995,CvokOhJvbB8sPYR54,5.005174,78,0,1,1,2,0
1538598005,CTmass44lVCXhFSqdd,0.002247,45,45,0,0,1,1
1538598045,CJJwLE1I54U3PuuPM3,0.000731,45,45,0,0,1,1
1538598035,CzcipK3SO1zAqi9z1i,5.005401,78,0,1,1,2,0
1538598045,CVKroB1VoLNHTcy3Bl,0.00075,45,45,0,0,1,1
1538598062,CDuxCd4ejtZIIUuEK8,0.000482,45,45,0,0,1,1
1538598052,CJ9PjvXs2Z4Xj0nv3,5.005164,78,0,1,1,2,0
1538598062,C8y5rr2xNY5kUTvI2,0.000749,45,45,0,0,1,1
1538598072,C3YuGN2XRGK19lV0Vg,0.000482,45,45,0,0,1,1
1538598062,C43hCi39ReEVMq4gWe,5.005154,78,0,1,1,2,0
1538598072,C1iz1j12JYALUzRuHe,0.000499,45,45,0,0,1,1
1538598111,CDhOq81PcYKRR7Av76,0.00049,45,45,0,0,1,1
1538598101,CHUsXP1ONjN85RlLK7,5.005153,78,0,1,1,2,0
1538598111,ClUZOpAhugrlYWxp4,0.000499,45,45,0,0,1,1
1538598128,CMFP4T1YeNfnUniAh3,0.030725,45,45,0,0,1,1
1538598118,CemELQ3tE7OrksUVM5,5.00515,78,0,1,1,2,0
1538598128,C4yn951NrZs5d5B5mg,0.000751,45,45,0,0,1,1
1538598128,C4FoviQnyKP35IjZc,5.036635,78,103,0,0,2,1
1538598178,CW8Tm51ouZDlb7Vg48,0.035224,45,45,0,0,1,1
1538598168,Cxvh0Y3lMzlEL7v9b1,5.005148,78,0,1,1,2,0
1538598178,CzWAUW1s1VbnMAuJ6i,0.044976,45,45,0,0,1,1
1538598194,CVwJ104ttScTdf7AWg,0.000494,45,45,0,0,1,1
1538598184,CBKRnS3IZjw4Yxle9,5.005152,78,0,1,1,2,0
1538598194,Cqsv1z4OexjQ55CcO3,0.000749,45,45,0,0,1,1
1538598218,C3bJ2G49WXU6X2wPn3,0.000742,45,45,0,0,1,1
1538598208,Ckjha912Mef3ikfrNb,5.005401,78,0,1,1,2,0
1538598218,C4fp2B2FG72hXgTsA7,0.000749,45,45,0,0,1,1
1538598243,CtGih81AyqTsuaWiS8,0.000994,45,45,0,0,1,1
1538598233,CHhnHL1tWL5R5wQGn7,5.005155,78,0,1,1,2,0
1538598243,CfYI8x2ZJ1fy47Vwtg,0.009496,45,45,0,0,1,1
1538598260,C7TZFg2d5xusUmFFxe,0.000743,45,45,0,0,1,1
1538598250,C7TiHp4cxQItcFKRt3,5.005147,78,0,1,1,2,0
1538598260,CRvwBI2KJlECo7ZeIe,0.000499,45,45,0,0,1,1
1538598272,C4xbe91qAs3uvMeUwc,0.118932,39,103,0,0,1,1
1538598272,Cx6eq03OcdS4rIM3h8,0.0005,39,39,0,0,1,1
1538598308,CjxZXd4Xfk9SGTLsQ6,0.000491,45,45,0,0,1,1
1538598298,CseGcd3QK5xOZEHjzh,5.005147,78,0,1,1,2,0
1538598308,CMxkQc2nPeDzogeZQd,0.0005,45,45,0,0,1,1
1538598272,C8I7x83bIgsTIdtZ17,0.217378,48,48,0,0,1,1
1538598325,Cpm4IE4gPF2KTjeZF6,0.000739,45,45,0,0,1,1
1538598315,CSM84a48euerMdJxve,5.005145,78,0,1,1,2,0
1538598325,C0HN7p4gdJOeR98Xr,0.000749,45,45,0,0,1,1
1538598375,Csydx32HTiUpOsXZ5k,0.00049,45,45,0,0,1,1
1538598365,CN5qoLVqeGg3HecL7,5.005144,78,0,1,1,2,0
1538598375,CajeBt4E6REEuBIKll,0.000499,45,45,0,0,1,1
1538598392,CiGso12gXPJACIocW,0.051215,45,45,0,0,1,1
1538598382,C1or2P1nNCGM5QoFKg,5.005155,78,0,1,1,2,0
1538598392,CLc5Is2I6mQAiG2uu7,0.005748,45,45,0,0,1,1
1538598402,COgT2x1HEl8fAH2pK3,0.000496,45,45,0,0,1,1
1538598392,CPxxkB2wP3W2Tnqor3,5.005156,78,0,1,1,2,0
1538598402,CpY97mrQjr97ThUP,0.00075,45,45,0,0,1,1
1538598440,CTZmAV3wdYrKrUKZl7,0.019236,45,45,0,0,1,1
1538598430,CwguvZ3dMQdFxsP1S5,5.005146,78,0,1,1,2,0
1538598440,CDeZ3z2zf1Qeqwkgm3,0.04847,45,45,0,0,1,1
1538598458,CsjFKX16K3jjp2q867,0.148666,45,45,0,0,1,1
1538598448,COOCgr2VjzPKPvC0Kh,5.00539,78,0,1,1,2,0
1538598458,Cwz9ZKeJu4qEDjbxa,0.03423,45,45,0,0,1,1
1538598468,CgAkqn2r67Z5ZF6pwe,0.136417,45,45,0,0,1,1
1538598458,Cw8uUF2LvHOSxzP5Ek,5.005152,78,0,1,1,2,0
1538598468,CCOxid4CMqfAEO60Pa,0.005266,45,45,0,0,1,1
1538598479,C1lJVSOe1nroWcmjh,0.014484,45,45,0,0,1,1
1538598469,CuHNQk1nt1m1MVlDyi,5.005399,78,0,1,1,2,0
1538598479,CuOCO2254bMf5kYtqa,0.050965,45,45,0,0,1,1
1538598505,CLzSyAuWCUOxym2h6,0.000483,45,45,0,0,1,1
1538598495,CrFuAD1SLL4MUlzdQl,5.005138,78,0,1,1,2,0
1538598505,C8ed643FPI5bYpdZ4d,0.0005,45,45,0,0,1,1
1538598522,CavSGl6VhNfawpKV5,0.047471,45,45,0,0,1,1
1538598512,C8vs4E4ZyG4qrqq26f,5.005159,78,0,1,1,2,0
1538598522,CIW1Kk4QD051sgjond,0.013237,45,45,0,0,1,1
1538598532,Cn5etSm8Omu8QTJu2,0.078701,45,45,0,0,1,1
1538598522,CFra4S13tDYCB18rC3,5.005161,78,0,1,1,2,0
1538598532,Crnllt269h44lODMs3,0.003998,45,45,0,0,1,1
1538598545,CBqKtq3DPlge3yu3Tb,0.00048,45,45,0,0,1,1
1538598535,CpyMTf2idW954dG5ac,5.005151,78,0,1,1,2,0
1538598545,CnYlDy4OOMnWLCueO,0.0005,45,45,0,0,1,1
1538598572,CKphva4WEsdBcKdZ9,0.000487,45,45,0,0,1,1
1538598562,CQFttWiyOuxbMU2L1,5.00516,78,0,1,1,2,0
1538598572,CRHRb93fAaRIMGc7Z7,0.0005,45,45,0,0,1,1
1538598586,C1b5UpOyKuxuS1Pb2,0.00349,45,45,0,0,1,1
1538598576,C1E7Xs1TSMw4Lvenl,5.003904,78,0,1,1,2,0
1538598586,CroNwq4leIPCrwjmY3,0.029977,45,45,0,0,1,1
1538598596,CwA0Dp3i2hpyUSq0Ra,0.01649,45,45,0,0,1,1
1538598586,CvAnBh2CfEmdc1iZNc,5.005155,78,0,1,1,2,0
1538598596,CI46Rj1M8A0a3g4YBj,0.019985,45,45,0,0,1,1
1538598610,CkEJE32eprra30cQbl,0.000491,45,45,0,0,1,1
1538598600,C7iSoB2dXkfuVnR1y1,5.005154,78,0,1,1,2,0
1538598610,CjSFav2K4AjagisUe1,0.000751,45,45,0,0,1,1
1538598637,CrCPeE2o8byiHoCQB2,0.042225,45,45,0,0,1,1
1538598627,CkM3E1467Kuj3FAWWl,5.005154,78,0,1,1,2,0
1538598637,CNQH9i4ofPi1aX4v34,0.015492,45,45,0,0,1,1
1538598651,CgEXrj2TFIQWyPe8Cd,0.00074,45,45,0,0,1,1
1538598641,C9OwBr3IV4oXKf8J9f,5.005151,78,0,1,1,2,0
1538598651,CB8jpp1q48wYwy3po4,0.000749,45,45,0,0,1,1
1538598602,CHGuuj30axdykp3bfc,0.038972,48,48,0,0,1,1
1538598661,Ce8n3PPW4BnAAtcc3,0.001247,45,45,0,0,1,1
1538598651,CEdYdb2pqAzCqkqU5g,5.005158,78,0,1,1,2,0
1538598661,CYIEHj3Tve58m1irs,0.0005,45,45,0,0,1,1
1538598671,CGh9SSrfNHE7Sdgvf,0.032233,39,94,0,0,1,1
1538598666,CaQEoq2zuPGtrHQb4f,5.042126,78,103,0,0,2,1
1538598701,CsY3RQ2lttZ0AEp8tl,0.150668,45,45,0,0,1,1
1538598691,Cgzy1H1UOP0PmFYnz6,5.005145,78,0,1,1,2,0
1538598701,CgGzmfc0uiDojGeW7,0.039473,45,45,0,0,1,1
1538598718,CQGJg586V51T0YVnf,0.06096,45,45,0,0,1,1
1538598708,C3uBEB3dnHi64In1uj,5.005157,78,0,1,1,2,0
1538598718,CNK23WzIfZl2qRtY6,0.00201,45,45,0,0,1,1
1538598718,CZWkyn2dqah567XhG,5.166803,78,103,0,0,2,1
1538598767,CTbZ5q3ud8EhXFE257,0.001492,45,45,0,0,1,1
1538598757,Cunqbg1lhmW8nACIo5,5.005145,78,0,1,1,2,0
1538598767,CLBXjG1Kv0FNwESdBd,0.00075,45,45,0,0,1,1
1538598671,CAiu7FJkj5kQJTum5,57.009017,96,0,1,1,2,0
1538598785,Cq5wwb1cHvrZakEIW,0.000491,45,45,0,0,1,1
1538598775,C45fF6E3ZRJHcWQm3,5.005149,78,0,1,1,2,0
1538598785,Cw21VS3vedBL4QSdfd,0.0005,45,45,0,0,1,1
1538598834,CWTj94NKZyRu7tk04,0.054962,45,45,0,0,1,1
1538598824,C8v40a1HHaEPpuzp7k,5.005154,78,0,1,1,2,0
1538598834,CUwkQ3w7rvDQxODgb,0.005748,45,45,0,0,1,1
1538598799,CPC7kU14l0sJ49zzjg,0.007744,48,48,0,0,1,1
1538598851,CcuGPF1F9HbskczRA1,0.140921,45,45,0,0,1,1
1538598841,Cmuk5J1fuWlscVwSfk,5.005156,78,0,1,1,2,0
1538598851,CZncwx4qQIr5qJIo29,0.000749,45,45,0,0,1,1
1538598898,CMk8JB3gXM0qIBzHZb,0.029971,45,45,0,0,1,1
1538598888,CgIkdI2Mk2ECWKV1P3,5.005157,78,0,1,1,2,0
1538598898,CAhcaR3Ks9vpH1XYT3,0.070206,45,45,0,0,1,1
1538598918,C5uzyH3hPszj2F88Ai,0.000743,45,45,0,0,1,1
1538598908,ChbKUA4sT67t1WGMTa,5.005143,78,0,1,1,2,0
1538598918,Cs2N0C2202SvfvxRee,0.000749,45,45,0,0,1,1
1538598938,Cv8FaGXh4gEy9V4s3,0.000732,45,45,0,0,1,1
1538598928,C8PzNT2SvaJxYvfwmi,5.005152,78,0,1,1,2,0
1538598938,CYeI9t1WjOzJMQsMih,0.0005,45,45,0,0,1,1
1538598962,Cv9mNO6ytxuKEWpJg,0.050713,45,45,0,0,1,1
1538598952,CbBv8F7bEjwMpBB6k,5.005162,78,0,1,1,2,0
1538598962,CmhJpV21nNaOD6KUld,0.000751,45,45,0,0,1,1
1538598985,Cu0st71VdIV2gbioCe,0.000482,45,45,0,0,1,1
1538598975,CXTWxQ2UECbu4yGDec,5.005164,78,0,1,1,2,0
1538598985,CY8Jet1odzkzJKkagg,0.00075,45,45,0,0,1,1
1538598995,CJ6ukr3PH3y3COn2Te,0.013492,45,45,0,0,1,1
1538598985,Cap2xECkanRhHcpFa,5.00515,78,0,1,1,2,0
1538598995,Cl1KsH13QKKaktZuQd,0.000752,45,45,0,0,1,1
1538599005,CGDx1C458c4bWSGU8b,0.001996,45,45,0,0,1,1
1538598995,CubsNf3LPXHvOjK8Rh,5.005152,78,0,1,1,2,0
1538599005,CgI94q1Oo2s1ZM1VF3,0.0005,45,45,0,0,1,1
1538599027,Cxv0u02q3hokpaFLSg,0.014491,45,45,0,0,1,1
1538599017,CbOxq421l8hqnuuCZe,5.005146,78,0,1,1,2,0
1538599027,CABDOL3HuxQpMpksWi,0.0005,45,45,0,0,1,1
1538599041,CH09hH1DPgVRLDrv27,5.005162,78,0,1,1,2,0
1538599051,CF3RHb3qcuIIEkqhRj,0.000731,45,45,0,0,1,1
1538599051,CJKJtw3tkNWZ23U8I7,0.0005,45,45,0,0,1,1
1538599061,CQAXgG1xiXEYcmHjId,0.000489,45,45,0,0,1,1
1538599051,CxXiGk2H2djmlZUusg,5.005167,78,0,1,1,2,0
1538599061,ChfZz91nXsr7EsIS52,0.000499,45,45,0,0,1,1
1538599071,CNXnLu1LJO0EW8DVB9,0.001742,45,45,0,0,1,1
1538599061,CCWWji1zfys7kRQ5v4,5.005148,78,0,1,1,2,0
1538599071,C1Ma8c17PsuvldA06c,0.073702,45,45,0,0,1,1
1538599082,Cms0hbVs0RqL4hC97,5.005152,78,0,1,1,2,0
1538599092,CcvWnU1a7qnzUQ0dPj,0.00049,45,45,0,0,1,1
1538599092,Chh0aY26b0fD1EDr1,0.000749,45,45,0,0,1,1
1538599108,CkLLXOCHQ7o7yEf63,0.068463,39,103,0,0,1,1
1538599123,CSAUMe3utgAol5bLob,0.000741,45,45,0,0,1,1
1538599113,C7Q9fq3Iekx0ekcxYd,5.005147,78,0,1,1,2,0
1538599123,CXa2Nh1GBrnIVFoSmi,0.000749,45,45,0,0,1,1
1538599133,CfuhPP2TT7vgdNzQWe,0.007995,45,45,0,0,1,1
1538599123,CTHTQnnQOiQBoMfR6,5.005155,78,0,1,1,2,0
1538599133,CocVJD18ydnNKfFxY5,0.002749,45,45,0,0,1,1
1538599153,CQOhou2fs8CydSvNic,0.046225,39,94,0,0,1,1
1538599148,C2Il581JDGSXLwMlJi,5.038622,78,103,0,0,2,1
1538599187,CeHMuRVCY8GYGEdyl,0.000739,45,45,0,0,1,1
1538599177,CxmUUy1AhLKGdHM49e,5.005155,78,0,1,1,2,0
1538599187,C9fFrY39v6WBSf4dEc,0.000749,45,45,0,0,1,1
1538599199,COG9Fm2FR7ocQ8wRI2,0.000739,45,45,0,0,1,1
1538599189,CsgN9E4mlU1WjFJPO4,5.005153,78,0,1,1,2,0
1538599199,CB7lyy3U9aEEEfuA03,0.000749,45,45,0,0,1,1
1538599241,CuMtKB1y4XI3wSLaBc,0.031483,39,103,0,0,1,1
1538599253,C6WIEv1ZWQ3CwR419,5.005152,78,0,1,1,2,0
1538599263,C4vrG2TnHyfCYxeYj,0.000741,45,45,0,0,1,1
1538599263,CjcLpxUmKl3sXc624,0.000749,45,45,0,0,1,1
1538599307,C7fjM53WwSGdgSMuSl,5.005153,78,0,1,1,2,0
1538599317,CwprER2L7R46XTcGMd,0.000742,45,45,0,0,1,1
1538599317,ClgvsF2UnYogR7P6f2,0.00075,45,45,0,0,1,1
1538599320,Cw5Ar73KrgDVUJogJ3,5.005151,78,0,1,1,2,0
1538599330,ChJLHH3zLIxbqbQBNj,0.000741,45,45,0,0,1,1
1538599330,CO0Wdp2tjcKeKgtpW6,0.000749,45,45,0,0,1,1
1538599240,CtMcI04H4tgaqycuh9,70.139004,384,384,0,0,8,8
1538599372,C6VPQi40gmZaFH6HK9,5.005147,78,0,1,1,2,0
1538599382,CaX02lYWRjithauF1,0.000492,45,45,0,0,1,1
1538599382,CFO9Ya4Fz1jrsp1yel,0.000507,45,45,0,0,1,1
1538599386,CEu0pY34O15rAylW92,0.111682,39,103,0,0,1,1
1538599386,CuNimyvAiXct8zIE2,0.112432,39,39,0,0,1,1
1538599420,Co2gakVXXX5PiGm88,0.000482,45,45,0,0,1,1
1538599410,CPv6Uc4KWmkw45eEp2,5.005152,78,0,1,1,2,0
1538599420,Cpf0FcKzQC3NaJHAf,0.0005,45,45,0,0,1,1
1538599378,CusZ3I25hmL6A6fNyd,0.027481,48,48,0,0,1,1
1538599448,CRiYC4MgxeuFRKMbf,0.032236,45,45,0,0,1,1
1538599438,CN18BM24i0tLYx4Vnf,5.005145,78,0,1,1,2,0
1538599448,CG14fj3HQNXy5jwqmb,0.014992,45,45,0,0,1,1
1538599458,C0zK2Q2meGy7NZPTpc,0.000482,45,45,0,0,1,1
1538599448,C1OYOHs8VrxHqpBCl,5.00515,78,0,1,1,2,0
1538599458,CYj0SYg1JeSGSUDHk,0.000498,45,45,0,0,1,1
1538599474,CsaoPZ1O8rCUPEo9l7,0.032229,39,103,0,0,1,1
1538599474,CkGOZj1BPguk26AO7k,0.000752,39,39,0,0,1,1
1538599513,CpxKE18E0roxk8t7j,0.000741,45,45,0,0,1,1
1538599503,CZvM8h4nHkcNSjveF,5.005152,78,0,1,1,2,0
1538599513,CZsG7F1Ix6MqV3Lhk8,0.000499,45,45,0,0,1,1
1538599513,CViLzn164ic8hpKb52,0.059463,39,103,0,0,1,1
1538599474,CLMNrh24jMHW6DWcpl,0.006745,48,48,0,0,1,1
1538599579,Cf17zM1kBKAY5ByPAk,0.024734,45,45,0,0,1,1
1538599569,C2Wqzd1YUUEuW6iRUg,5.005142,78,0,1,1,2,0
1538599579,CdWxhW3kYj361PMbr9,0.00075,45,45,0,0,1,1
1538599595,CrKrDn2s2LeuUxbp56,0.000487,45,45,0,0,1,1
1538599585,Ch285W1FRaQLgzLQZ9,5.005147,78,0,1,1,2,0
1538599595,CHcSDy3RTFtof02309,0.000501,45,45,0,0,1,1
1538599645,CJtimS1ELqifd7eoxh,0.00049,45,45,0,0,1,1
1538599635,CDzUHo3yJiDcSEK0Jc,5.005148,78,0,1,1,2,0
1538599645,CTea9G1Ytdt4uAUpV9,0.000499,45,45,0,0,1,1
1538599660,CXgGLVuzHdX9b3OV9,0.228616,45,45,0,0,1,1
1538599650,CgTTcd4jsyvOQTgvr4,5.005149,78,0,1,1,2,0
1538599660,CNbScs2MADd4y1Qqo6,0.012244,45,45,0,0,1,1
1538599710,CFuujv32nQ2FzR1eul,0.060713,45,45,0,0,1,1
1538599700,CLWUwJ1TdEcz2o3xhh,5.0054,78,0,1,1,2,0
1538599710,C788yb2BSVoXwA2At8,0.038234,45,45,0,0,1,1
1538599721,CXAGGH1nyg9ZNj9Oaj,0.00075,39,39,0,0,1,1
1538599716,CfCzGjh9eLHmjxgB4,5.038375,78,103,0,0,2,1
1538599748,CKOwfF2DkZ5z82oL7a,0.012492,45,45,0,0,1,1
1538599738,CO9t3TtoA3b6xQp1k,5.00515,78,0,1,1,2,0
1538599748,Cm5UO92WgzAggpH7U6,0.058466,45,45,0,0,1,1
1538599721,CmuXvI5OeOJqnDVL2,0.001999,48,48,0,0,1,1
1538599776,CQeBzp34yUFma5U2qg,0.000491,45,45,0,0,1,1
1538599766,COyYwkphT7FqyUQWh,5.005143,78,0,1,1,2,0
1538599776,CeOPgJ2CzHaV56wTQh,0.000749,45,45,0,0,1,1
1538599786,CF0lek2L7vAaVKXAf9,0.148417,45,45,0,0,1,1
1538599776,C8eOLQ3F219SIRQUza,5.005147,78,0,1,1,2,0
1538599786,CBCcs134J4x192xZO4,0.03523,45,45,0,0,1,1
1538599812,CvW2NQyt43sMjJ9A2,0.000737,45,45,0,0,1,1
1538599802,Cm77p1RQ4kVfjInb1,5.005394,78,0,1,1,2,0
1538599812,Cy1PsPXQgcYTeo68d,0.00075,45,45,0,0,1,1
1538599841,C7mSZP3v1LCxgJAmp7,0.000492,45,45,0,0,1,1
1538599831,CnTWUXxVG5z0UWqQ7,5.005151,78,0,1,1,2,0
1538599841,CiZZMbpY6ZwYBiCGc,0.000749,45,45,0,0,1,1
1538599851,Cj4XhH149PMG1FQY75,0.015006,45,45,0,0,1,1
1538599841,CP0Zi63musBLNIw9Ol,5.005146,78,0,1,1,2,0
1538599851,Cq9hno1Omki5SjZM48,0.000498,45,45,0,0,1,1
1538599878,CA4wGG3XymeVAAB4Sk,0.000485,45,45,0,0,1,1
1538599868,ChGYSx1ZMc7Vb89WN8,5.005163,78,0,1,1,2,0
1538599878,CuEfPj4RwDfPfv9Pkc,0.000749,45,45,0,0,1,1
1538599908,COQmn49xm0GzyN5F4,0.000485,45,45,0,0,1,1
1538599898,CHm7Ca6houpb7bs1e,5.005395,78,0,1,1,2,0
1538599908,CnOdwH3W0aHsO4k7ja,0.0005,45,45,0,0,1,1
1538599908,CXXKAd2Giczh0HCwpb,0.034998,39,103,0,0,1,1
1538599908,CAlOeA2JAmPBsBD7Q1,0.035231,39,94,0,0,1,1
1538599942,CPSxhB1H9SHft9Xtmh,0.000733,45,45,0,0,1,1
1538599932,CCWfN43AwnyMMbYmc4,5.004892,78,0,1,1,2,0
1538599942,CWJfOcgqVEZpErRy8,0.00075,45,45,0,0,1,1
1538599962,ClF3O2J3Mx7dHwVqi,5.050854,78,103,0,0,2,1
1538599980,CV1Uoq2kEPTZQpujq1,0.013494,39,39,0,0,1,1
1538599975,CIPLf24y9uUzj5awo7,5.202036,78,103,0,0,2,1
1538600007,CQz9jdCHUbixLUiR5,0.015493,45,45,0,0,1,1
1538599997,CpDZPX3Qv2Z8foMTQ6,5.005149,78,0,1,1,2,0
1538600007,CJzvJf2vnFoQ2lJ7mk,0.00075,45,45,0,0,1,1
1538600071,CRpAHP3e00QGj0dGOd,0.000742,45,45,0,0,1,1
1538600061,CYIuvvaxlUSizxhTh,5.005181,78,0,1,1,2,0
1538600071,CVJY9g3ZebrmRI4cqb,0.000751,45,45,0,0,1,1
1538600107,CSsbQv3oBRKRb3H6l7,0.007995,45,45,0,0,1,1
1538600097,CvQUYh20G8WKhl4sF9,5.005173,78,0,1,1,2,0
1538600107,CuPl0510FZCz837ZI,0.005248,45,45,0,0,1,1
1538600135,Cmofx5pPcq5DgKgNf,0.000494,45,45,0,0,1,1
1538600125,CYObLnz0JsOBrH2Ol,5.005178,78,0,1,1,2,0
1538600135,CMez1n2dQulpDw5FY6,0.000499,45,45,0,0,1,1
1538600171,CfLmMw3YL7jkJcncg,0.000743,45,45,0,0,1,1
1538600161,C2ZaEu4MRBzsSLTJzh,5.00518,78,0,1,1,2,0
1538600171,CZTYWL28b4xWEsev25,0.00075,45,45,0,0,1,1
1538600199,CpLg462r7GyScddCMj,0.036979,45,45,0,0,1,1
1538600189,CHfzef4vrNTZb07924,5.005174,78,0,1,1,2,0
1538600199,CBlqWf1X8tMlM0iJ0g,0.005997,45,45,0,0,1,1
1538600236,CoJJYk3Wqjv298Rre6,0.000493,45,45,0,0,1,1
1538600226,CoSu6y4zJY36u570Ui,5.00517,78,0,1,1,2,0
1538600236,CAjVK21oWTU3RLXGy7,0.0005,45,45,0,0,1,1
1538600246,C2x7lf2RISnzgok6D7,0.010992,45,45,0,0,1,1
1538600236,CG5UbV21xjPmdd60B9,5.005419,78,0,1,1,2,0
1538600246,CYmwJ71Za7xGS6q0C4,0.00075,45,45,0,0,1,1
1538600256,C3SeRg4v2AFEZ3yapf,0.125426,45,45,0,0,1,1
1538600246,CoFfof106kbddpxEcd,5.005176,78,0,1,1,2,0
1538600256,CsBooX33CG7zqdSM7i,0.031232,45,45,0,0,1,1
1538600266,CUpb2t42JBMGIcqBV9,0.000749,45,45,0,0,1,1
1538600256,CHK7yw3th9G0eDviBl,5.005173,78,0,1,1,2,0
1538600266,C2AJo13EmpxSNa46Ta,0.00075,45,45,0,0,1,1
1538600301,CSgZWK2IPrK7j7tLg4,0.000493,45,45,0,0,1,1
1538600291,CBZyJB1DLNXRnmKEd9,5.005173,78,0,1,1,2,0
1538600301,Ci91mt1PFO9AhYxBci,0.0005,45,45,0,0,1,1
1538600311,Cbw1Ph3l8BjElInr96,0.000743,45,45,0,0,1,1
1538600301,CnrEDR3xbkTuYWH5Ca,5.005176,78,0,1,1,2,0
1538600311,CbfKeW3RqkL73QuHLa,0.00075,45,45,0,0,1,1
1538600321,CtMBPY1xucI0sl4DI5,0.000744,45,45,0,0,1,1
1538600311,CSmAuGwvj30RuPV7b,5.005168,78,0,1,1,2,0
1538600321,CSQvC62DUnXJejqB6,0.00075,45,45,0,0,1,1
1538600321,Cgnal32SFwY8pP6i48,0.038729,39,103,0,0,1,1
